"Notes"	"State"	"State Code"	"County"	"County Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Cause of death"	"Cause of death Code"	Deaths
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	28
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Stroke, not specified as haemorrhage or infarction"	"I64"	64
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Dissection of aorta [any part]"	"I71.0"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Bacterial pneumonia, unspecified"	"J15.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Pneumonia, unspecified"	"J18.9"	111
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Emphysema, unspecified"	"J43.9"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	47
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	247
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Asthma, unspecified"	"J45.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Pneumonitis due to food and vomit"	"J69.0"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Interstitial pulmonary disease, unspecified"	"J84.9"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Acute respiratory failure"	"J96.0"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic respiratory failure"	"J96.1"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Respiratory failure, unspecified"	"J96.9"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other disorders of lung"	"J98.4"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Vascular disorder of intestine, unspecified"	"K55.9"	20
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified intestinal obstruction"	"K56.6"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Perforation of intestine (nontraumatic)"	"K63.1"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Alcoholic cirrhosis of liver"	"K70.3"	77
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Hepatic failure, unspecified"	"K72.9"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other and unspecified cirrhosis of liver"	"K74.6"	66
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Acute pancreatitis, unspecified"	"K85.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	42
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other forms of systemic sclerosis"	"M34.8"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Acute renal failure, unspecified"	"N17.9"	25
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic kidney disease, stage 5"	"N18.5"	62
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Chronic renal failure, unspecified"	"N18.9"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Unspecified renal failure"	"N19"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Urinary tract infection, site not specified"	"N39.0"	34
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Extreme immaturity"	"P07.2"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Down syndrome, unspecified"	"Q90.9"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other ill-defined and unspecified causes of mortality"	"R99"	227
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"COVID-19"	"U07.1"	616
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	27
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	40
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Fall on and from stairs and steps"	"W10"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Other fall on same level"	"W18"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Unspecified fall"	"W19"	49
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	165
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	298
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Accidental poisoning by and exposure to alcohol"	"X45"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	33
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Female"	"F"	"White"	"2106-3"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	53
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Asian"	"A"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Asian"	"A"	"Unspecified diabetes mellitus, without complications"	"E14.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Asian"	"A"	"Acute myocardial infarction, unspecified"	"I21.9"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Asian"	"A"	"Atherosclerotic heart disease"	"I25.1"	32
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Asian"	"A"	"COVID-19"	"U07.1"	51
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Septicaemia, unspecified"	"A41.9"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	19
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	26
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	50
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm of prostate"	"C61"	36
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Malignant neoplasm without specification of site"	"C80"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Unspecified diabetes mellitus, without complications"	"E14.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Essential (primary) hypertension"	"I10"	23
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	30
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Hypertensive renal disease with renal failure"	"I12.0"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Acute myocardial infarction, unspecified"	"I21.9"	32
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	68
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Atherosclerotic heart disease"	"I25.1"	116
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Heart failure, unspecified"	"I50.9"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Stroke, not specified as haemorrhage or infarction"	"I64"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Pneumonia, unspecified"	"J18.9"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Chronic kidney disease, stage 5"	"N18.5"	21
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Other ill-defined and unspecified causes of mortality"	"R99"	73
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"COVID-19"	"U07.1"	184
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	22
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	98
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	31
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"Black or African American"	"2054-5"	"Assault by other and unspecified firearm discharge"	"X95"	42
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Enterocolitis due to Clostridium difficile"	"A04.7"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Septicaemia, unspecified"	"A41.9"	148
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic viral hepatitis C"	"B18.2"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Tongue, unspecified - Malignant neoplasms"	"C02.9"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pharynx, unspecified - Malignant neoplasms"	"C14.0"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	153
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cardia - Malignant neoplasms"	"C16.0"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	63
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	217
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectosigmoid junction"	"C19"	23
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of rectum"	"C20"	63
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	98
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	56
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Liver, unspecified - Malignant neoplasms"	"C22.9"	53
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of gallbladder"	"C23"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	324
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Larynx, unspecified - Malignant neoplasms"	"C32.9"	27
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	626
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Bone and articular cartilage, unspecified - Malignant neoplasms"	"C41.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	70
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of skin, unspecified - Malignant neoplasms"	"C44.9"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Connective and soft tissue, unspecified - Malignant neoplasms"	"C49.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of prostate"	"C61"	169
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	92
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	99
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	138
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm of thyroid gland"	"C73"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Secondary malignant neoplasm of liver - Malignant neoplasms"	"C78.7"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Secondary malignant neoplasm of other specified sites - Malignant neoplasms"	"C79.8"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasm without specification of site"	"C80"	160
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma small cleaved cell (diffuse)"	"C83.1"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma large cell (diffuse)"	"C83.3"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other and unspecified T-cell lymphomas - Malignant neoplasms"	"C84.5"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	64
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic lymphocytic leukaemia - Malignant neoplasms"	"C91.1"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	65
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Leukaemia, unspecified - Malignant neoplasms"	"C95.9"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Malignant neoplasms of independent (primary) multiple sites"	"C97"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Brain, unspecified - Uncertain neoplasms"	"D43.2"	13
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Myelodysplastic syndrome, unspecified - Uncertain neoplasms"	"D46.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	46
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with ketoacidosis"	"E14.1"	21
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	45
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, with peripheral circulatory complications"	"E14.5"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified diabetes mellitus, without complications"	"E14.9"	201
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other obesity"	"E66.8"	35
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Obesity, unspecified"	"E66.9"	30
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pure hypercholesterolaemia"	"E78.0"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hyperlipidaemia, unspecified"	"E78.5"	50
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acidosis"	"E87.2"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Unspecified dementia"	"F03"	62
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	47
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	52
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to use of cocaine, harmful use"	"F14.1"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Mental and behavioural disorders due to multiple drug use and use of other psychoactive substances, harmful use"	"F19.1"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Motor neuron disease"	"G12.2"	64
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Parkinson disease"	"G20"	89
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alzheimer disease, unspecified"	"G30.9"	29
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other specified degenerative diseases of nervous system"	"G31.8"	17
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Multiple sclerosis"	"G35"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Muscular dystrophy"	"G71.0"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Infantile cerebral palsy, unspecified"	"G80.9"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	35
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Essential (primary) hypertension"	"I10"	111
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	35
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	234
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hypertensive renal disease with renal failure"	"I12.0"	31
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Hypertensive heart and renal disease with renal failure"	"I13.1"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute subendocardial myocardial infarction"	"I21.4"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute myocardial infarction, unspecified"	"I21.9"	342
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Acute ischaemic heart disease, unspecified"	"I24.9"	16
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	454
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Atherosclerotic heart disease"	"I25.1"	1147
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Ischaemic cardiomyopathy"	"I25.5"	25
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Chronic ischaemic heart disease, unspecified"	"I25.9"	26
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pulmonary embolism without mention of acute cor pulmonale"	"I26.9"	30
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Other secondary pulmonary hypertension"	"I27.2"	14
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Pulmonary heart disease, unspecified"	"I27.9"	10
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Aortic (valve) stenosis"	"I35.0"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Endocarditis, valve unspecified"	"I38"	24
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Dilated cardiomyopathy"	"I42.0"	18
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Alcoholic cardiomyopathy"	"I42.6"	12
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cardiomyopathy, unspecified"	"I42.9"	49
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrest, unspecified"	"I46.9"	25
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Atrial fibrillation and flutter"	"I48"	23
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Ventricular fibrillation and flutter"	"I49.0"	11
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cardiac arrhythmia, unspecified"	"I49.9"	21
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Congestive heart failure"	"I50.0"	55
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Heart failure, unspecified"	"I50.9"	46
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cardiovascular disease, unspecified"	"I51.6"	15
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Heart disease, unspecified"	"I51.9"	28
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	32
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intracerebral haemorrhage, unspecified"	"I61.9"	46
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	26
	"New York"	"36"	"Suffolk County, NY"	"36103"	"Male"	"M"	"White"	"2106-3"	"Cerebral infarction, unspecified"	"I63.9"	30
